filterId,filterName,optionName,optionId,ID,synonyms
DESTINATIONS,Destination,Rovaniemi,'002503',1109,rovaniemi|rovaniemi finland|santa claus village
DESTINATIONS,Destination,Ruka,'003870',1110,ruka|ruka finland
DESTINATIONS,Destination,Saariselka,'004506',1111,saariselka|saariselkä|saariselka finland
DESTINATIONS,Destination,Salla,'003979',1112,salla|salla finland
DESTINATIONS,Destination,Ylläs,'002180',1113,yllas|ylläs|ylläs finland
DESTINATIONS,Destination,Latvia,LVA,1114,latvia
DESTINATIONS,Destination,Riga,'002266',1115,riga|riga latvia
DESTINATIONS,Destination,Lithuania,LTU,1116,lithuania
DESTINATIONS,Destination,Vilnius,L59962,1117,vilnius|vilnius lithuania
DESTINATIONS,Destination,Luxembourg,LUX,1118,luxembourg
DESTINATIONS,Destination,Luxembourg City,'003475',1119,luxembourg city|luxembourg city centre|luxembourg city break
DESTINATIONS,Destination,Malta,MLT,1120,malta
DESTINATIONS,Destination,Bugibba,'000556',1121,bugibba|buġibba|bugibba malta
DESTINATIONS,Destination,Gzira,L70212,1122,gzira|gżira|gzira malta
DESTINATIONS,Destination,Mdina,'002711',1123,mdina|mdina malta|silent city malta
DESTINATIONS,Destination,Mellieha Bay,'001268',1124,mellieha bay|mellieħa bay|ghadira bay|għadira bay
DESTINATIONS,Destination,Naxxar,'007586',1125,naxxar|naxxar malta
DESTINATIONS,Destination,Paradise Bay,'000561',1126,paradise bay|paradise bay malta
DESTINATIONS,Destination,Qawra,'000562',1127,qawra|qawra malta
DESTINATIONS,Destination,San Anton,'000563',1128,san anton|san anton malta|san anton gardens
DESTINATIONS,Destination,Sliema,'000565',1129,sliema|sliema malta
DESTINATIONS,Destination,St Julians,'001246',1130,st julians|st julian's|saint julian's|st julians malta
DESTINATIONS,Destination,St PaulS Bay,'000568',1131,st paul's bay|st pauls bay|saint paul's bay|st pauls bay malta
DESTINATIONS,Destination,Valletta,'000570',1132,valletta|valletta malta
DESTINATIONS,Destination,Monaco,MCO,1133,monaco|principality of monaco
DESTINATIONS,Destination,Monte Carlo,'000584',1134,monte carlo|montecarlo|monte carlo monaco
DESTINATIONS,Destination,Montenegro,MNE,1135,montenegro
DESTINATIONS,Destination,Becici,'002765',1136,becici|bečići|becici montenegro
DESTINATIONS,Destination,Bijela,L56703,1137,bijela|bijela montenegro
DESTINATIONS,Destination,Budva,'002766',1138,budva|budva montenegro
DESTINATIONS,Destination,Herceg Novi,L66527,1139,herceg novi|hercegnovi|herceg novi montenegro
DESTINATIONS,Destination,Igalo,L50443,1140,igalo|igalo montenegro
DESTINATIONS,Destination,Kotor,L00203,1141,kotor|kotor montenegro|bay of kotor
DESTINATIONS,Destination,Perast,L51044,1142,perast|perast montenegro
DESTINATIONS,Destination,Petrovac,'000470',1143,petrovac|petrovac montenegro|petrovac na moru
DESTINATIONS,Destination,Podgorica,L67242,1144,podgorica|podgorica montenegro
DESTINATIONS,Destination,Tivat,L50786,1145,tivat|tivat montenegro
DESTINATIONS,Destination,Ulcinj,'006567',1146,ulcinj|ulcinj montenegro
DESTINATIONS,Destination,Netherlands,NLD,1147,netherlands|holland
DESTINATIONS,Destination,Amsterdam,'000613',1148,amsterdam|amsterdam city break
DESTINATIONS,Destination,Arnhem,L53267,1149,arnhem|arnhem netherlands
DESTINATIONS,Destination,Nijmegen,L56911,1150,nijmegen|nijmegen netherlands
DESTINATIONS,Destination,Rotterdam,'003452',1151,rotterdam|rotterdam netherlands
DESTINATIONS,Destination,Veere,L53329,1152,veere|veere netherlands
DESTINATIONS,Destination,North Macedonia,MKD,1153,north macedonia
DESTINATIONS,Destination,Lake Ohrid,L00982,1154,lake ohrid|ohrid lake
DESTINATIONS,Destination,Dolno Konjsko,L61503,1155,dolno konjsko
DESTINATIONS,Destination,Ohrid,L61275,1156,ohrid|ohrid north macedonia
DESTINATIONS,Destination,Pestani,L61685,1157,pestani|peštani|pestani ohrid
DESTINATIONS,Destination,Sveti Stefan,L61462,1158,sveti stefan|sveti stevan
DESTINATIONS,Destination,Struga,L64482,1159,struga|struga north macedonia
DESTINATIONS,Destination,Lagadin,L65214,1160,lagadin|lagadin ohrid
DESTINATIONS,Destination,Norway,NOR,1161,norway
DESTINATIONS,Destination,Beitostølen,'002449',1162,beitostolen|beitostølen
DESTINATIONS,Destination,Gausta,L67462,1163,gausta|gausta norway
DESTINATIONS,Destination,Geilo,'002450',1164,geilo|geilo norway
DESTINATIONS,Destination,Myrkdalen,L68902,1165,myrkdalen|myrkdalen norway
DESTINATIONS,Destination,Norefjell,L63270,1166,norefjell|norefjell norway
DESTINATIONS,Destination,Oslo,'000591',1167,oslo|oslo norway
DESTINATIONS,Destination,Tromso,'002833',1168,tromso|tromsø|tromso norway
DESTINATIONS,Destination,Trysil,L45282,1169,trysil|trysil norway
DESTINATIONS,Destination,Voss,'002448',1170,voss|voss norway
DESTINATIONS,Destination,Poland,POL,1171,poland
DESTINATIONS,Destination,Gdansk,'002259',1172,gdansk|gdańsk|gdansk poland
DESTINATIONS,Destination,Krakow,'001528',1173,krakow|kraków|krakow poland
DESTINATIONS,Destination,Warsaw,'001533',1174,warsaw|warszawa|warsaw poland
DESTINATIONS,Destination,Portugal,PRT,1175,portugal
DESTINATIONS,Destination,Azores,'001344',1176,azores|the azores
DESTINATIONS,Destination,Ponta Delgada,L27685,1177,ponta delgada|ponta delgada azores|ponta delgada sao miguel
DESTINATIONS,Destination,Estoril Coast,L66022,1178,estoril coast|lisbon coast|cascais-estoril coast
DESTINATIONS,Destination,Cascais,'000527',1179,cascais|cascais portugal
DESTINATIONS,Destination,Ericeira,'000529',1180,ericeira|ericeira portugal
DESTINATIONS,Destination,Sintra,'003321',1181,sintra|sintra portugal
DESTINATIONS,Destination,Estoril,'000530',1182,estoril|estoril portugal
DESTINATIONS,Destination,Lisbon,'000531',1183,lisbon|lisboa|lisbon city break
DESTINATIONS,Destination,Madeira,'000157',1184,madeira|madeira island
DESTINATIONS,Destination,Calheta,'001652',1185,calheta|calheta madeira
DESTINATIONS,Destination,Camara de Lobos,'003878',1186,camara de lobos|câmara de lobos|camara de lobos madeira
DESTINATIONS,Destination,Canical,'007986',1187,canical|caniçal|canical madeira
DESTINATIONS,Destination,Canico de Baixo,'000494',1188,canico de baixo|caniço de baixo|canico baixo|canico de baixo madeira
DESTINATIONS,Destination,Funchal,'000158',1189,funchal|funchal madeira
DESTINATIONS,Destination,Machico,'000493',1190,machico|machico madeira
DESTINATIONS,Destination,Ponta Do Sol,'002497',1191,ponta do sol|ponta do sol madeira
DESTINATIONS,Destination,Porto Moniz,L65562,1192,porto moniz|porto moniz madeira
DESTINATIONS,Destination,Prazeres,'001590',1193,prazeres|prazeres madeira
DESTINATIONS,Destination,Ribeira Brava,'004063',1194,ribeira brava|ribeira brava madeira
DESTINATIONS,Destination,Santa Cruz,'002724',1195,santa cruz|santa cruz madeira
DESTINATIONS,Destination,Santana,'001588',1196,santana|santana madeira
DESTINATIONS,Destination,Santo da Serra,'001589',1197,santo da serra|santo da serra madeira
DESTINATIONS,Destination,Sao Vicente,'001591',1198,sao vicente|são vicente|sao vicente madeira
DESTINATIONS,Destination,Porto,'004070',1199,porto|oporto|porto portugal
DESTINATIONS,Destination,Leixoes (for Porto),L51444,1200,leixoes|leixões|leixoes for porto|leixoes (porto)
DESTINATIONS,Destination,The Algarve,'000154',1201,algarve|the algarve|algarve region
DESTINATIONS,Destination,Acoteias,'000495',1202,acoteias|açoteias|acoteias algarve
DESTINATIONS,Destination,Albufeira,'000172',1203,albufeira|albufeira algarve|albufeira portugal
DESTINATIONS,Destination,Alcantarilha,'000496',1204,alcantarilha|alcantarilha algarve
DESTINATIONS,Destination,Aljezur,L67742,1205,aljezur|aljezur algarve
DESTINATIONS,Destination,Almancil,'000498',1206,almancil|almancil algarve
DESTINATIONS,Destination,Alte,'002990',1207,"alte|alte, algarve"
DESTINATIONS,Destination,Alvor,'000499',1208,"alvor|alvor, algarve"
DESTINATIONS,Destination,Armacao de Pera,'000500',1209,armacao de pera|armação de pêra|armacao de perà|armação de pera|armaçao de pera
DESTINATIONS,Destination,Balaia,'001965',1210,"balaia|balaia, albufeira"
DESTINATIONS,Destination,Boliqueime,'002359',1211,boliqueime
DESTINATIONS,Destination,Branqueira,'001966',1212,branqueira
DESTINATIONS,Destination,Carvoeiro,'000501',1213,"carvoeiro|carvoeiro, algarve"
DESTINATIONS,Destination,Faro,'004926',1214,"faro|faro, algarve"
DESTINATIONS,Destination,Ferragudo,'001974',1215,ferragudo
DESTINATIONS,Destination,Guia,'002360',1216,
DESTINATIONS,Destination,Lagos,'000508',1217,"lagos (portugal)|lagos, algarve|lagos portugal"
DESTINATIONS,Destination,Monchique,'002989',1218,"monchique|monchique, algarve"
DESTINATIONS,Destination,Monte Gordo,'001928',1219,"monte gordo|monte gordo, algarve"
DESTINATIONS,Destination,Olhao,'000510',1220,"olhao|olhão|olhao, algarve|olhão, algarve"
DESTINATIONS,Destination,Olhos dAgua,'001969',1221,olhos d'agua|olhos dagua|olhos de agua|olhos de água
DESTINATIONS,Destination,Porches,'001967',1222,porches|pôrches
DESTINATIONS,Destination,Portimao,'000511',1223,"portimao|portimão|portimao, algarve|portimão, algarve"
DESTINATIONS,Destination,Praia dOura,'001377',1224,praia d'oura|praia doura|praia da oura|oura beach
DESTINATIONS,Destination,Praia da Gale,'001562',1225,praia da gale|praia da galé|gale beach|galé beach
DESTINATIONS,Destination,Praia da Luz,'000512',1226,"praia da luz|luz, algarve|praia de luz|luz beach"
DESTINATIONS,Destination,Praia da Rocha,'000513',1227,praia da rocha|rocha beach|praia de rocha
DESTINATIONS,Destination,Praia do Vau,'001408',1228,praia do vau|vau beach
DESTINATIONS,Destination,Praia dos Salgados,'002361',1229,praia dos salgados|salgados beach
DESTINATIONS,Destination,Quarteira,'000515',1230,"quarteira|quarteira, algarve"
DESTINATIONS,Destination,Quinta dos Alamos,'003626',1231,quinta dos alamos|quinta dos álamos
DESTINATIONS,Destination,Sagres,'000520',1232,"sagres|sagres, algarve"
DESTINATIONS,Destination,Salema,L55202,1233,"salema|salema, algarve"
DESTINATIONS,Destination,Sao Joao,'000155',1234,
DESTINATIONS,Destination,Sao Rafael,'001658',1235,"sao rafael|são rafael|sao rafael, albufeira|são rafael, albufeira"
DESTINATIONS,Destination,Sesmarias,'004397',1236,sesmarias
DESTINATIONS,Destination,Tavira,'000522',1237,"tavira|tavira, algarve"
DESTINATIONS,Destination,Vale De Garrao,'002723',1238,vale de garrao|vale do garrao|vale de garrão|vale do garrão
DESTINATIONS,Destination,Vale Do Lobo,'000523',1239,"vale do lobo|vale do lobo, algarve"
DESTINATIONS,Destination,Vale de Parra,'001971',1240,vale de parra
DESTINATIONS,Destination,Vilamoura,'000525',1241,"vilamoura|vilamoura, algarve"
DESTINATIONS,Destination,Vila Nova de Gaia,L64457,1242,"vila nova de gaia|vila nova de gaia, portugal|gaia (portugal)"
DESTINATIONS,Destination,Romania,ROU,1243,romania|romanian
DESTINATIONS,Destination,Bucharest,L59964,1244,bucharest|bucuresti|bucurești
DESTINATIONS,Destination,Serbia,SRB,1245,serbia|serbian
DESTINATIONS,Destination,Belgrade,L53284,1246,belgrade|beograd
DESTINATIONS,Destination,Cruising the Iron Gates,L53283,1247,iron gates cruise|cruise the iron gates|iron gates gorge cruise|danube iron gates cruise
DESTINATIONS,Destination,Donji Milanovac,L54282,1248,donji milanovac
DESTINATIONS,Destination,Kladovo,L68986,1249,"kladovo|kladovo, serbia"
DESTINATIONS,Destination,Novi Sad,L53302,1250,novi sad
DESTINATIONS,Destination,Slovakia,SVK,1251,slovakia|slovak republic
DESTINATIONS,Destination,Bratislava,'003479',1252,bratislava
DESTINATIONS,Destination,Slovenia,SVN,1253,slovenia
DESTINATIONS,Destination,Bled,'000463',1254,bled|lake bled
DESTINATIONS,Destination,Bohinj,'001515',1255,bohinj|lake bohinj
DESTINATIONS,Destination,Koper,CMS022,1256,koper|capodistria
DESTINATIONS,Destination,Kranjska Gora,'001175',1257,kranjska gora|kranjska gora ski resort
DESTINATIONS,Destination,Ljubljana,'002485',1258,ljubljana
DESTINATIONS,Destination,Slovenian Coast,L66083,1259,slovenian coast|slovenia coast|slovenian riviera
DESTINATIONS,Destination,Portoroz,'001647',1260,portoroz|portorož
DESTINATIONS,Destination,Izola,'002494',1261,izola|isola (slovenia)
DESTINATIONS,Destination,Spain,ESP,1262,spain|spanish
DESTINATIONS,Destination,A Coruna,L64717,1263,a coruna|a coruña|la coruna|la coruña
DESTINATIONS,Destination,Andalucia,'002894',1264,andalucia|andalusia
DESTINATIONS,Destination,Costa de Almeria,'000361',1265,costa de almeria|costa de almería|almeria coast|almería coast
DESTINATIONS,Destination,Agua Amarga,L68703,1266,agua amarga
DESTINATIONS,Destination,Aguadulce,'001162',1267,aguadulce|aguadulce (almeria)|aguadulce (almería)
DESTINATIONS,Destination,Almeria,'001723',1268,almeria|almería
DESTINATIONS,Destination,Almerimar,L45741,1269,almerimar
DESTINATIONS,Destination,Carboneras,L68627,1270,carboneras
DESTINATIONS,Destination,El Toyo,'004908',1271,"el toyo|el toyo, almeria|el toyo, almería"
DESTINATIONS,Destination,Mojacar,'000363',1272,mojacar|mojácar
DESTINATIONS,Destination,Roquetas de Mar,'000364',1273,roquetas de mar
DESTINATIONS,Destination,Vera,L46481,1274,vera (almeria)|vera (almería)
DESTINATIONS,Destination,Costa de la Luz,'002150',1275,costa de la luz|coast of light
DESTINATIONS,Destination,Algeciras,L67188,1276,algeciras
DESTINATIONS,Destination,Barbate,L67189,1277,barbate
DESTINATIONS,Destination,Chiclana de la Frontera,'008006',1278,chiclana de la frontera|chiclana
DESTINATIONS,Destination,Chipiona,'002777',1279,chipiona
DESTINATIONS,Destination,Conil De La Frontera,'002573',1280,conil de la frontera|conil
DESTINATIONS,Destination,Costa Ballena,L67190,1281,costa ballena
DESTINATIONS,Destination,El Rompido,'002749',1282,el rompido
DESTINATIONS,Destination,Huelva,L57324,1283,huelva
DESTINATIONS,Destination,Isla Canela,'002313',1284,isla canela
DESTINATIONS,Destination,Islantilla,'002151',1285,islantilla
DESTINATIONS,Destination,La Fontanilla,L67182,1286,la fontanilla
DESTINATIONS,Destination,Los Barrios,L67162,1287,los barrios
DESTINATIONS,Destination,Novo Sancti Petri,'002556',1288,"novo sancti petri|novo sancti petri, chiclana"
DESTINATIONS,Destination,Puerto De Santa Maria,L64734,1289,puerto de santa maria|el puerto de santa maria|el puerto de santa maría|puerto de santa maría
DESTINATIONS,Destination,Rota,L64186,1290,"rota (spain)|rota, cadiz|rota, cádiz"
DESTINATIONS,Destination,San Fernando,L67187,1291,san fernando (cadiz)|san fernando (cádiz)
DESTINATIONS,Destination,Sanlucar De Barrameda,L67184,1292,sanlucar de barrameda|sanlúcar de barrameda|sanlucar
DESTINATIONS,Destination,Zahara de los Atunes,'002755',1293,zahara de los atunes|zahara de los atunes beach
DESTINATIONS,Destination,Costa del Sol,'000365',1294,costa del sol|sun coast (spain)
DESTINATIONS,Destination,Benahavis,'003316',1295,benahavis|benahavís
DESTINATIONS,Destination,Benalmadena,'000366',1296,benalmadena|benalmádena
DESTINATIONS,Destination,Benalmadena Pueblo,'004012',1297,benalmadena pueblo|benalmádena pueblo|benalmadena village|benalmádena village
DESTINATIONS,Destination,Calahonda,'003161',1298,calahonda|sitio de calahonda
DESTINATIONS,Destination,Estepona,'001704',1299,estepona
DESTINATIONS,Destination,Frigiliana,'001680',1300,frigiliana
DESTINATIONS,Destination,Fuengirola,'000367',1301,fuengirola
DESTINATIONS,Destination,Marbella,'000368',1303,marbella
DESTINATIONS,Destination,Mijas,'001930',1304,mijas|mijas pueblo
DESTINATIONS,Destination,Nerja,'000369',1305,nerja
DESTINATIONS,Destination,Puerto Banus,'002005',1306,puerto banus|puerto banús
DESTINATIONS,Destination,San Pedro de Alcantara,'002220',1307,san pedro de alcantara|san pedro de alcántara|san pedro (marbella)
DESTINATIONS,Destination,Sotogrande,'001975',1308,sotogrande
DESTINATIONS,Destination,Torre del Mar,L66964,1309,torre del mar
DESTINATIONS,Destination,Torre de Benagalbon,L69642,1310,torre de benagalbon|torre de benagalbón
DESTINATIONS,Destination,Torremolinos,'000371',1311,torremolinos
DESTINATIONS,Destination,Torrox,'002602',1312,torrox|torrox costa
DESTINATIONS,Destination,Vinuela,L50042,1313,vinuela|viñuela|la vinuela|la viñuela
DESTINATIONS,Destination,Ronda,'003320',1314,ronda
DESTINATIONS,Destination,Seville,'000346',1315,seville|sevilla
DESTINATIONS,Destination,Balearic Islands,L00041,1316,balearic islands|balearics|balearic isles
DESTINATIONS,Destination,Formentera,C00042,1317,formentera
DESTINATIONS,Destination,Platja de Migjorn,L29802,1318,platja de migjorn|playa de migjorn|migjorn beach
DESTINATIONS,Destination,Es Pujols,L29806,1319,es pujols
DESTINATIONS,Destination,Ibiza,'000242',1320,ibiza|ibiza island
DESTINATIONS,Destination,Cala Gracio,'000243',1321,cala gracio|cala gració
DESTINATIONS,Destination,Cala Llonga,'000244',1322,cala llonga
DESTINATIONS,Destination,Cala Pada,L36921,1323,cala pada
DESTINATIONS,Destination,Cala San Vicente,'001388',1324,cala san vicente|cala sant vicent|cala sant vicent (ibiza)
DESTINATIONS,Destination,Cala Tarida,'000245',1325,cala tarida|cala tarida beach
DESTINATIONS,Destination,Es Cana,'000246',1326,es cana|es canà
DESTINATIONS,Destination,Es Figueral,'004420',1327,es figueral|playa es figueral
DESTINATIONS,Destination,Figueretas,'000247',1328,figueretas|figueretes|playa figueretas
DESTINATIONS,Destination,Ibiza Beach Stay,L57325,1329,ibiza beach holiday|ibiza beach stay|ibiza beach break
DESTINATIONS,Destination,Ibiza Town,'002050',1330,ibiza town|ibiza town centre|eivissa|eivissa (ibiza town)
DESTINATIONS,Destination,Playa den Bossa,'000249',1331,playa d'en bossa|playa den bossa|platja d'en bossa|bossa beach
DESTINATIONS,Destination,Port des Torrent,'000250',1332,port des torrent|port d'es torrent
DESTINATIONS,Destination,Portinatx,'000251',1333,portinatx
DESTINATIONS,Destination,Puerto San Miguel,'001293',1334,puerto san miguel|port de sant miquel
DESTINATIONS,Destination,SArgamassa,'000259',1335,s'argamassa|sargamassa
DESTINATIONS,Destination,San Antonio,'000253',1336,san antonio (ibiza)|sant antoni de portmany|san antonio ibiza
DESTINATIONS,Destination,San Antonio Bay,'000254',1337,san antonio bay|san antonio bay ibiza|sant antoni bay
DESTINATIONS,Destination,Sant Josep de sa Talaia,'000256',1338,sant josep de sa talaia|san jose ibiza|sant josep
