filterId,filterName,optionId,optionName
F15,Departure Points,PER,Perth
F15,Departure Points,CNS,Cairns
F15,Departure Points,BNE,Brisbane
F15,Departure Points,XXX,Test Airport
F15,Departure Points,AAL,Aalborg
F15,Departure Points,BRI,Bari
F15,Departure Points,GOT,Goeteborg / Landvetter
F15,Departure Points,MLN,Melilla
F15,Departure Points,RYG,Oslo / Moss Rygge
F15,Departure Points,SVG,Stavanger
F15,Departure Points,TFN,Teneriffa Nord
F15,Departure Points,TLV,Tel Aviv / Ben Gurion Intl
F15,Departure Points,TRD,Trondheim
F15,Departure Points,TRF,Oslo / Sandefjord Torp
F15,Departure Points,TXL,Berlin-Tegel
F15,Departure Points,DME,Moskau Domodedovo
F15,Departure Points,OVD,Oviedo Asturias
F15,Departure Points,CTU,Chengdu / Shuangliu Intl Airport
F15,Departure Points,PVG,Shanghai / Pudong Int Airport
F15,Departure Points,MJV,Murcia / San Javier Airport
F15,Departure Points,BIA,Corsica / Bastia Poretta Airport
F15,Departure Points,FSC,Corsica / Figari Sud Corse Airport
F15,Departure Points,SIR,Sion Airport
F15,Departure Points,HKG,Hong Kong International Airport
F15,Departure Points,OAK,Oakland International Airport
F15,Departure Points,YYT,"""St. Johns International Airport"""
F15,Departure Points,RUH,King Khalid International Airport
F15,Departure Points,MAA,Chennai International Airport
F15,Departure Points,BOM,Chhatrapati Shivaji International Airport
F15,Departure Points,BAH,Bahrain International Airport
F15,Departure Points,YOW,Ottawa Macdonald–Cartier International Airport
